	Subject	Label	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-std()	tGravityAccMag-std()	tBodyAccJerkMag-std()	tBodyGyroMag-std()	tBodyGyroJerkMag-std()	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyAccMag-std()	fBodyBodyAccJerkMag-std()	fBodyBodyGyroMag-std()	fBodyBodyGyroJerkMag-std()	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyAccMag-mean()	tGravityAccMag-mean()	tBodyAccJerkMag-mean()	tBodyGyroMag-mean()	tBodyGyroJerkMag-mean()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyAccMag-mean()	fBodyBodyAccJerkMag-mean()	fBodyBodyGyroMag-mean()	fBodyBodyGyroJerkMag-mean()
134	14	WALKING_DOWNSTAIRS	-0.537961136	-0.334287331	-0.263600746	-0.949093338	-0.9333192	-0.908926709	-0.581754481	-0.5157434	-0.616053818	-0.682120628	-0.42161168	-0.371162717	-0.763284484	-0.677769257	-0.610990036	-0.403795707	-0.403795707	-0.536944317	-0.479932695	-0.701165307	-0.53408467	-0.354136109	-0.251225513	-0.601039353	-0.538486281	-0.657928574	-0.692400549	-0.387490815	-0.422892591	-0.494883831	-0.545148949	-0.531592908	-0.731988212	0.279880837	-0.011942731	-0.101166335	0.691915605	-0.040971334	-0.210574345	0.062599506	0.026069639	-0.014631874	-0.005687489	-0.092295271	0.063753884	-0.096398951	-0.050702339	-0.058140681	-0.398423064	-0.398423064	-0.550634757	-0.410538433	-0.681624184	-0.551149771	-0.383949079	-0.401036372	-0.599499848	-0.526844247	-0.573334142	-0.658454594	-0.49783783	-0.399726864	-0.409251175	-0.533071764	-0.542328699	-0.694530838
135	15	WALKING_DOWNSTAIRS	-0.580571247	-0.346500042	-0.314597389	-0.968663975	-0.957054473	-0.939492061	-0.612340064	-0.553513408	-0.652235707	-0.673639785	-0.438684172	-0.36052396	-0.747431707	-0.719549244	-0.636227017	-0.484483929	-0.484483929	-0.578918954	-0.472197225	-0.734951057	-0.577908634	-0.352111297	-0.30222299	-0.636229509	-0.565866822	-0.685573725	-0.682354401	-0.393730202	-0.402361892	-0.560452819	-0.585019051	-0.510878615	-0.764526696	0.284321916	-0.019113362	-0.111139993	0.834135821	-0.144547716	-0.21424853	0.072898829	-0.018753973	-0.028592738	-0.004248021	-0.056754877	0.059511563	-0.101641108	-0.025209458	-0.021071178	-0.429404194	-0.429404194	-0.583275226	-0.408280812	-0.701488965	-0.589652958	-0.421496629	-0.444456164	-0.623460213	-0.570724127	-0.618234123	-0.65735854	-0.533447681	-0.421051254	-0.493158937	-0.57695282	-0.555402179	-0.727569741
136	16	WALKING_DOWNSTAIRS	-0.799623313	-0.779658789	-0.73678191	-0.97336018	-0.972502223	-0.950741366	-0.835124278	-0.834731664	-0.858484959	-0.870673296	-0.851687574	-0.831573029	-0.910048188	-0.915476169	-0.897191967	-0.783193198	-0.783193198	-0.827702006	-0.841615321	-0.919648593	-0.795775318	-0.787280137	-0.733789764	-0.841531936	-0.839622428	-0.865695858	-0.875084997	-0.844062648	-0.844650869	-0.812538163	-0.834977644	-0.851592139	-0.928666979	0.28931665	-0.01600068	-0.10792455	0.818887378	-0.038370383	-0.038285128	0.087085588	0.015325314	-0.010652797	-0.049759807	-0.069919221	0.10234443	-0.114794522	-0.018918246	-0.058106113	-0.7589268	-0.7589268	-0.832561737	-0.814387174	-0.910721086	-0.811689939	-0.791706187	-0.782790038	-0.843055614	-0.840812656	-0.849815897	-0.860701725	-0.869342735	-0.841528698	-0.794270304	-0.822484037	-0.869514489	-0.917113041
137	17	WALKING_DOWNSTAIRS	-0.689516022	-0.660680675	-0.616186652	-0.965520811	-0.964390929	-0.956604162	-0.744264404	-0.760295394	-0.796489833	-0.81572343	-0.750078364	-0.702644838	-0.866889828	-0.861717159	-0.839672013	-0.672357647	-0.672357647	-0.74135936	-0.758642279	-0.8736726	-0.678507175	-0.666978036	-0.615198545	-0.752678858	-0.767746609	-0.815556288	-0.822672883	-0.732580555	-0.71920404	-0.719556753	-0.75110145	-0.776517165	-0.887670063	0.267966449	-0.01385223	-0.103133884	0.65665495	-0.047820407	-0.009816395	0.059553939	0.009692741	0.013316399	0.023674397	-0.066958176	0.057882357	-0.129860911	-0.062269116	-0.067866907	-0.631100016	-0.631100016	-0.749884364	-0.692585094	-0.856223647	-0.72182917	-0.692155581	-0.679228075	-0.758196469	-0.768911572	-0.776362046	-0.79852552	-0.788930453	-0.741347334	-0.679927071	-0.734914055	-0.795971173	-0.870085839
138	18	WALKING_DOWNSTAIRS	-0.476170368	-0.505459223	-0.575524824	-0.962235508	-0.951098438	-0.93437953	-0.460345003	-0.545474498	-0.727635422	-0.662848613	-0.566664462	-0.593670326	-0.698703159	-0.755118794	-0.678509982	-0.47832401	-0.47832401	-0.481564059	-0.609183824	-0.761080304	-0.476101761	-0.540692537	-0.589432746	-0.478249099	-0.557096925	-0.758898145	-0.682487075	-0.538887414	-0.64115667	-0.571227799	-0.503971855	-0.650556413	-0.78097769	0.284673935	-0.01928673	-0.109827874	0.64864258	-0.106262749	0.131364426	0.087114566	0.040406566	-0.021711711	-0.041436253	-0.138140171	0.077447518	-0.106062939	-0.006252958	-0.048996394	-0.458144434	-0.458144434	-0.540105381	-0.49953925	-0.723051404	-0.478816083	-0.500488441	-0.614986617	-0.490074931	-0.563714463	-0.696086505	-0.606908227	-0.627123017	-0.56489366	-0.459607117	-0.468739132	-0.650045309	-0.758850202
139	19	WALKING_DOWNSTAIRS	-0.682624145	-0.486826603	-0.480548549	-0.938250275	-0.931225426	-0.913102416	-0.733058942	-0.695567158	-0.765568496	-0.767165702	-0.555105883	-0.516580052	-0.825820592	-0.796225991	-0.746524717	-0.591444401	-0.591444401	-0.717089747	-0.57231329	-0.817238343	-0.672518727	-0.481324947	-0.458144844	-0.739801967	-0.707134143	-0.785597002	-0.775464999	-0.507461849	-0.542159211	-0.642639778	-0.730395424	-0.593204045	-0.840487637	0.272354234	-0.027463728	-0.115078576	0.652808276	0.033034006	-0.019976165	0.083448485	-3.61E-05	0.01375758	0.058029639	-0.153414241	0.026659679	-0.125256145	-0.017647474	-0.035706211	-0.556977782	-0.556977782	-0.711071855	-0.50591031	-0.783921907	-0.710597526	-0.569096192	-0.608085484	-0.749458765	-0.704388021	-0.74426084	-0.74958016	-0.655554898	-0.584496272	-0.614869268	-0.708871928	-0.658720846	-0.810439031
140	20	WALKING_DOWNSTAIRS	-0.577806424	-0.555144817	-0.606179007	-0.933604292	-0.945955586	-0.91288859	-0.592928771	-0.633173207	-0.755210259	-0.736764479	-0.665750515	-0.640931166	-0.743159526	-0.789916121	-0.751399941	-0.540520248	-0.540520248	-0.580689753	-0.677398053	-0.785788067	-0.578294576	-0.577180812	-0.613222115	-0.620434594	-0.648803028	-0.777477261	-0.756308394	-0.657648014	-0.674500691	-0.617731682	-0.587221353	-0.711616115	-0.80163838	0.261963705	-0.013436272	-0.111601778	0.715231157	-0.084856479	0.098906784	0.108823276	-0.007477508	-0.011401687	0.016335663	-0.103247658	0.107041123	-0.111400909	-0.028116742	-0.053793894	-0.547242879	-0.547242879	-0.644749847	-0.587324573	-0.773345377	-0.578795645	-0.569906397	-0.654635724	-0.602380246	-0.642861154	-0.731950613	-0.679273258	-0.68895249	-0.643494653	-0.533617485	-0.577860826	-0.711002652	-0.785913519
141	21	WALKING_DOWNSTAIRS	-0.63987512	-0.53281962	-0.506326546	-0.967870969	-0.963308764	-0.950992292	-0.679562255	-0.667568211	-0.755879259	-0.730922996	-0.667676502	-0.62349678	-0.817125889	-0.819675452	-0.778640567	-0.60905808	-0.60905808	-0.677490808	-0.659361876	-0.830114619	-0.632761275	-0.541669125	-0.489393207	-0.694027145	-0.676203462	-0.775602553	-0.736893777	-0.646601946	-0.650334337	-0.667540166	-0.694474748	-0.681928236	-0.858179675	0.280338856	-0.019673176	-0.098794542	0.593241757	-0.086722122	-0.091743304	0.080459579	0.041495792	-0.052396603	-0.003061914	-0.11972713	0.082589277	-0.115111996	-0.061792916	-0.057552098	-0.554722626	-0.554722626	-0.678903312	-0.584357041	-0.807266534	-0.661025055	-0.575979464	-0.616529233	-0.693464997	-0.680828486	-0.735520751	-0.72306037	-0.714335043	-0.653139885	-0.613745897	-0.666094632	-0.718084816	-0.819100762
142	22	WALKING_DOWNSTAIRS	-0.633146058	-0.602586728	-0.688718855	-0.976740995	-0.965859647	-0.953254227	-0.691378935	-0.682865691	-0.799170164	-0.767890153	-0.726826511	-0.720719535	-0.801453732	-0.848840878	-0.82002263	-0.636385102	-0.636385102	-0.688361549	-0.722670171	-0.847191987	-0.620509334	-0.615172737	-0.699960521	-0.699832253	-0.690550713	-0.819440882	-0.779581629	-0.71309419	-0.742763556	-0.690820941	-0.695946321	-0.745063785	-0.857799287	0.265778646	-0.016296205	-0.10869235	0.711000903	-0.012322365	0.053202067	0.073630092	-0.018115718	0.026108568	-0.011834893	-0.063164902	0.067023091	-0.09069952	-0.051861106	-0.038439942	-0.601660094	-0.601660094	-0.704833506	-0.666706799	-0.828004975	-0.669974959	-0.628044936	-0.717703604	-0.710271401	-0.695828324	-0.777652185	-0.735087185	-0.757268491	-0.737620416	-0.64065356	-0.684514965	-0.761134669	-0.847397558
143	23	WALKING_DOWNSTAIRS	-0.60108924	-0.517366743	-0.482997171	-0.975061951	-0.957266335	-0.945421923	-0.661774222	-0.646995626	-0.697081032	-0.756462163	-0.675334253	-0.610187198	-0.806218276	-0.802205146	-0.741642125	-0.55777547	-0.55777547	-0.635464371	-0.676563115	-0.808467887	-0.593412005	-0.528145234	-0.486878207	-0.675634782	-0.653537389	-0.723827477	-0.76439682	-0.664299533	-0.643907754	-0.624878007	-0.644866052	-0.704284184	-0.823162202	0.281143292	-0.01544183	-0.107175109	0.678339604	-0.047503383	-0.021206846	0.090250229	-0.026540068	-0.031716948	-0.004437261	-0.071556852	0.065793628	-0.085289793	-0.035397758	-0.051674191	-0.518648599	-0.518648599	-0.649166569	-0.615984332	-0.788757387	-0.623993931	-0.560590721	-0.555610899	-0.677707494	-0.663151558	-0.669030218	-0.739536997	-0.704720747	-0.622249229	-0.563043618	-0.629901613	-0.720070397	-0.807740432
144	24	WALKING_DOWNSTAIRS	-0.740219735	-0.67493093	-0.758202036	-0.978380671	-0.966917891	-0.959568045	-0.742049062	-0.723812737	-0.840036332	-0.784444501	-0.778126475	-0.724179654	-0.801716871	-0.86767142	-0.819369573	-0.724087275	-0.724087275	-0.729955162	-0.744941941	-0.854462647	-0.742597777	-0.695402919	-0.76441025	-0.759264059	-0.73503359	-0.853287598	-0.797191678	-0.767562864	-0.7497996	-0.772336002	-0.73288206	-0.764143214	-0.861355113	0.273725602	-0.019876401	-0.108591031	0.697223649	-0.231229393	0.041432922	0.085491946	-0.005604767	-0.00817369	-0.084974543	-0.064313001	0.121189748	-0.099665362	-0.035720997	-0.063104094	-0.706900142	-0.706900142	-0.757769609	-0.686705047	-0.843141584	-0.73661108	-0.67663785	-0.783224587	-0.748232335	-0.731272521	-0.825305208	-0.749264913	-0.802289313	-0.727729421	-0.714323893	-0.729076991	-0.784838773	-0.856948889
145	25	WALKING_DOWNSTAIRS	-0.611431768	-0.429709696	-0.537079413	-0.968766356	-0.965540599	-0.950652227	-0.64509117	-0.535903783	-0.734461562	-0.693524432	-0.614620377	-0.568523369	-0.735516459	-0.795019592	-0.712826098	-0.533423542	-0.533423542	-0.598317317	-0.641545334	-0.791343319	-0.611007682	-0.453949109	-0.54341909	-0.659802032	-0.550555928	-0.765780298	-0.703920493	-0.582273622	-0.610741105	-0.605557989	-0.607975807	-0.67437086	-0.813501241	0.279068062	-0.022895326	-0.112081124	0.760582534	-0.060594563	-0.02519318	0.09178836	0.0104075	-0.032251029	-0.006435619	-0.074666781	0.07471983	-0.093819656	-0.043515365	-0.074314358	-0.527434688	-0.527434688	-0.624087957	-0.543150667	-0.75509597	-0.61564769	-0.454524628	-0.595996442	-0.661368683	-0.552287729	-0.702557259	-0.66868938	-0.683104684	-0.56759507	-0.535163388	-0.593443557	-0.687375871	-0.786112344
146	26	WALKING_DOWNSTAIRS	-0.574184223	-0.547061214	-0.580885156	-0.965811165	-0.957605176	-0.943781911	-0.642775789	-0.658019931	-0.738342722	-0.742117304	-0.743500265	-0.679467542	-0.79914672	-0.835655742	-0.788616127	-0.575540166	-0.575540166	-0.633806195	-0.716725875	-0.833736668	-0.562342126	-0.559916703	-0.593304509	-0.651145869	-0.661778575	-0.762401851	-0.749940006	-0.736828749	-0.705265076	-0.643157768	-0.647441748	-0.742141277	-0.846441961	0.267076124	-0.016295236	-0.106375837	0.740678885	0.00042339	-0.031981758	0.076227926	0.00038781	0.027602093	-0.036406987	-0.082966137	0.057502589	-0.099520156	-0.048679535	-0.05921586	-0.525501758	-0.525501758	-0.657000809	-0.646835845	-0.815268968	-0.608477186	-0.581150555	-0.622743471	-0.665350899	-0.676062363	-0.71324918	-0.723810694	-0.761341066	-0.695220334	-0.575850684	-0.625824599	-0.753291566	-0.833216933
147	27	WALKING_DOWNSTAIRS	-0.66231472	-0.580663021	-0.662683283	-0.959991815	-0.929428122	-0.926871198	-0.718092173	-0.718461463	-0.834138676	-0.783910412	-0.732470704	-0.68981611	-0.832238688	-0.865561423	-0.823199147	-0.613628521	-0.613628521	-0.716205716	-0.696038331	-0.863242268	-0.653570225	-0.583505886	-0.657822114	-0.731910915	-0.725104368	-0.84952303	-0.790616884	-0.712900339	-0.711707397	-0.665002461	-0.732146377	-0.708651498	-0.876874578	0.26333976	-0.008083956	-0.113319956	0.544070089	0.183161951	0.024862558	0.074178774	0.030048673	-0.005576334	-0.036559028	-0.06839635	0.13282052	-0.104222858	-0.054017523	-0.053665309	-0.603718048	-0.603718048	-0.738197196	-0.666513668	-0.846995171	-0.687870548	-0.632980033	-0.726824208	-0.729342067	-0.729983801	-0.817568833	-0.769204853	-0.774862805	-0.71776342	-0.633448588	-0.70567154	-0.760040321	-0.860802155
148	28	WALKING_DOWNSTAIRS	-0.535434244	-0.483625382	-0.516388436	-0.979005452	-0.972956595	-0.951392317	-0.591058425	-0.582118818	-0.719329344	-0.712306407	-0.671888796	-0.667314832	-0.763333026	-0.796492679	-0.758037481	-0.53049112	-0.53049112	-0.592652909	-0.661398223	-0.801045238	-0.527178102	-0.506981374	-0.515256651	-0.601877568	-0.589393159	-0.739331637	-0.724280372	-0.660966844	-0.703911332	-0.606561551	-0.618810941	-0.693157495	-0.821578148	0.276678848	-0.022888579	-0.104888515	0.817307694	-0.117686834	-0.067442867	0.088801222	-0.012159236	0.006864465	0.000105104	-0.083939946	0.064034815	-0.082348127	-0.050643115	-0.07839996	-0.476940723	-0.476940723	-0.598571867	-0.590825782	-0.776983647	-0.558613741	-0.502523046	-0.594943125	-0.615889049	-0.601494342	-0.697843646	-0.681663858	-0.70351053	-0.65319117	-0.525549331	-0.57555003	-0.703519682	-0.796822672
149	29	WALKING_DOWNSTAIRS	-0.44835747	-0.415796914	-0.603259072	-0.972605472	-0.957870418	-0.949751909	-0.547602459	-0.533688697	-0.736815179	-0.677671379	-0.677852134	-0.6311936	-0.724748259	-0.81220886	-0.730030521	-0.462660343	-0.462660343	-0.538189547	-0.651317145	-0.811033218	-0.425393958	-0.441081337	-0.618482741	-0.551962691	-0.553412821	-0.757615373	-0.694972166	-0.657545157	-0.668479723	-0.546416116	-0.548534245	-0.682414429	-0.827022342	0.289223323	-0.014016942	-0.110390699	0.771263652	-0.005603537	0.05406297	0.110883878	0.021878328	-0.032541601	-0.037252528	-0.053244477	0.046262028	-0.097887997	-0.030404498	-0.042756261	-0.417768524	-0.417768524	-0.578519727	-0.553580196	-0.767046741	-0.513861969	-0.439714843	-0.635879154	-0.582253118	-0.545413902	-0.714784583	-0.628503502	-0.720585777	-0.62507917	-0.465425398	-0.533152873	-0.696439704	-0.809247932
150	30	WALKING_DOWNSTAIRS	-0.725146917	-0.713881702	-0.698708733	-0.965296839	-0.957235883	-0.927126496	-0.774610278	-0.800080924	-0.854856214	-0.836415925	-0.806730967	-0.821901374	-0.880024014	-0.904630061	-0.888467762	-0.707848424	-0.707848424	-0.786633301	-0.792829285	-0.908965703	-0.715737577	-0.718147049	-0.691060722	-0.780901629	-0.802786137	-0.865749248	-0.84256706	-0.792454193	-0.835008652	-0.743900282	-0.800650727	-0.802155474	-0.920147423	0.278323791	-0.013469096	-0.109917257	0.645426928	0.01713835	-0.062494094	0.06226886	0.019849745	-0.012746005	-0.028254258	-0.069662231	0.093169057	-0.106449433	-0.034953165	-0.04942866	-0.687095283	-0.687095283	-0.789381827	-0.75896106	-0.893729137	-0.752537772	-0.742173735	-0.760757499	-0.78806577	-0.81008716	-0.842710004	-0.822326944	-0.840841047	-0.834884008	-0.726709434	-0.777079069	-0.835831658	-0.905734148
151	1	WALKING_UPSTAIRS	-0.521135662	-0.382981089	-0.483566108	-0.954097845	-0.951608548	-0.92132391	-0.567760667	-0.491234695	-0.632380292	-0.65228491	-0.583036711	-0.53713985	-0.575391317	-0.638578955	-0.60451276	-0.488263942	-0.488263942	-0.512393522	-0.55048963	-0.617053686	-0.514629302	-0.408574337	-0.500913479	-0.588570246	-0.489932319	-0.65697483	-0.685804932	-0.589839666	-0.596159215	-0.572564396	-0.528899628	-0.624863036	-0.641027408	0.286367846	-0.017115139	-0.106168607	0.536713499	0.124277905	0.09006363	0.112231205	-0.056796414	-0.042921	-0.042460452	-0.074399174	0.108621011	-0.07267424	-0.056365064	-0.045496935	-0.436794142	-0.436794142	-0.544130679	-0.492240964	-0.626993886	-0.541129384	-0.411765526	-0.539022313	-0.585249756	-0.525732999	-0.605986722	-0.555161168	-0.584492352	-0.502605886	-0.483161964	-0.502850627	-0.564814027	-0.620249754
152	2	WALKING_UPSTAIRS	-0.22897149	-0.270228778	-0.143364323	-0.975945028	-0.963690603	-0.948343964	-0.248081934	-0.352919961	-0.469645886	-0.50664113	-0.485093436	-0.338882754	-0.570918094	-0.587908671	-0.508712608	-0.308408499	-0.308408499	-0.321816205	-0.484321675	-0.614093876	-0.209352533	-0.295812339	-0.131236984	-0.232475943	-0.332288345	-0.491295917	-0.534664765	-0.496774941	-0.407661529	-0.431276392	-0.32779133	-0.549599401	-0.638451406	0.279896757	-0.018078661	-0.113709545	0.949471676	-0.041435661	-0.086707983	0.057657896	0.018348821	-0.001617413	-0.102760221	-0.062530353	0.106317386	-0.078460964	-0.04081742	-0.045161693	-0.141853839	-0.141853839	-0.281035417	-0.329068139	-0.559169454	-0.284167848	-0.312811076	-0.298592643	-0.330422937	-0.413278926	-0.447336456	-0.426598323	-0.477354856	-0.317961734	-0.287115405	-0.321833967	-0.523137911	-0.616512861
153	3	WALKING_UPSTAIRS	-0.360686016	-0.178589722	-0.446279525	-0.960216911	-0.945734864	-0.918643805	-0.41044244	-0.265153662	-0.5467549	-0.534261432	-0.461901133	-0.455976634	-0.315951142	-0.501644146	-0.362233216	-0.323726477	-0.323726477	-0.336678887	-0.406440982	-0.449191721	-0.35699393	-0.22232484	-0.486113214	-0.43495078	-0.249455159	-0.571064104	-0.601020282	-0.479502337	-0.549770156	-0.44676393	-0.353990696	-0.525347869	-0.468723372	0.276582744	-0.026259154	-0.117098766	0.710171793	-0.100372985	0.052930874	0.046515704	0.006000493	-0.007733166	-0.053781659	-0.059964755	0.077049113	-0.063182571	-0.033906716	-0.057096222	-0.282700822	-0.282700822	-0.384748392	-0.391155395	-0.44342004	-0.376314407	-0.196975202	-0.461416131	-0.437936416	-0.32546677	-0.521005167	-0.336990182	-0.443103894	-0.348553919	-0.29649537	-0.327026973	-0.393609911	-0.464643556
154	4	WALKING_UPSTAIRS	-0.625545977	-0.535227939	-0.759773759	-0.946943679	-0.963972312	-0.947381504	-0.628762278	-0.578945697	-0.861349843	-0.711029545	-0.813385035	-0.813218558	-0.718328382	-0.905872064	-0.787001535	-0.643255638	-0.643255638	-0.641249499	-0.690155314	-0.845217083	-0.62030403	-0.561994136	-0.765485939	-0.643337182	-0.582783641	-0.877333838	-0.73144414	-0.803565857	-0.847984264	-0.713747659	-0.65566524	-0.712095623	-0.865726353	0.267814417	-0.017904932	-0.107410325	0.772814439	0.00916748	0.167400914	0.077555936	-0.010573095	-0.002845212	-0.072400105	-0.078663562	0.089825273	-0.090730559	-0.040790315	-0.05452335	-0.588875802	-0.588875802	-0.657404285	-0.683599367	-0.825543494	-0.641516891	-0.54548226	-0.783672878	-0.648088727	-0.602148123	-0.844386211	-0.649880888	-0.833482172	-0.769903988	-0.620832755	-0.632652717	-0.74060919	-0.838600963
155	5	WALKING_UPSTAIRS	-0.711702947	-0.600513747	-0.640485261	-0.923004582	-0.931559486	-0.914371511	-0.743504029	-0.712155353	-0.823041033	-0.7392187	-0.720035454	-0.685538357	-0.786121758	-0.817575731	-0.838274082	-0.666746278	-0.666746278	-0.720531399	-0.665203538	-0.815364826	-0.713140606	-0.61375947	-0.635557028	-0.760003451	-0.72622412	-0.840992444	-0.751815894	-0.716213214	-0.708469314	-0.721352641	-0.74001245	-0.691069216	-0.828825609	0.2566349	-0.019158694	-0.10860355	0.394258971	0.171109318	0.177715364	0.090921764	0.041989928	0.015021469	-0.001232735	-0.070510382	0.142810511	-0.093958134	-0.056131689	-0.056187294	-0.643042859	-0.643042859	-0.749910187	-0.623988153	-0.817700984	-0.709478104	-0.62562115	-0.705799841	-0.75040827	-0.718172146	-0.804078414	-0.705977363	-0.732438738	-0.706705047	-0.666164838	-0.708338799	-0.715662805	-0.815921338
156	6	WALKING_UPSTAIRS	-0.65558843	-0.561983399	-0.6094433	-0.971920852	-0.968729154	-0.946329744	-0.684731214	-0.61446799	-0.725554282	-0.714794848	-0.689933389	-0.689428922	-0.67506157	-0.712949498	-0.718845806	-0.630779068	-0.630779068	-0.628473379	-0.638113863	-0.681063631	-0.654591643	-0.586731138	-0.624018589	-0.694134856	-0.613270123	-0.747498032	-0.737231026	-0.703500383	-0.730831988	-0.697217645	-0.628829401	-0.698554814	-0.690576401	0.269795894	-0.018460973	-0.119535441	0.468500307	0.214155528	0.141528651	0.089354689	0.010785275	-0.009764967	-0.030749368	-0.06024433	0.116757194	-0.091007545	-0.042806061	-0.043824778	-0.592059025	-0.592059025	-0.666519784	-0.617846502	-0.724054781	-0.660830779	-0.567886936	-0.642945854	-0.70315361	-0.63935332	-0.702351493	-0.650759628	-0.674424564	-0.658114591	-0.617337883	-0.629926773	-0.647255544	-0.691195529
157	7	WALKING_UPSTAIRS	-0.549732692	-0.424964887	-0.525935505	-0.973688948	-0.95170099	-0.950778367	-0.591443804	-0.496919426	-0.677212714	-0.676845119	-0.594414426	-0.659861632	-0.608185413	-0.664425237	-0.66587744	-0.542411617	-0.542411617	-0.531994049	-0.570785685	-0.646682432	-0.541826695	-0.451875793	-0.535530433	-0.607364566	-0.493142503	-0.698491752	-0.703294091	-0.59473975	-0.709264356	-0.62579481	-0.549198476	-0.630638252	-0.657488471	0.27277582	-0.019277025	-0.114839377	0.857579171	-0.123929717	0.02385574	0.119526213	0.04108249	0.03136984	0.002466816	-0.088309185	0.062053482	-0.102295091	-0.040537414	-0.022148175	-0.471749875	-0.471749875	-0.57219514	-0.559240342	-0.664074375	-0.5729292	-0.445087304	-0.581759191	-0.611426006	-0.531116854	-0.654719662	-0.600080524	-0.607551925	-0.612833808	-0.522869543	-0.521863181	-0.598349909	-0.658167154
158	8	WALKING_UPSTAIRS	-0.583570942	-0.350811078	-0.604222821	-0.98114042	-0.966292951	-0.95931041	-0.592463007	-0.430140001	-0.722992371	-0.705311711	-0.623767153	-0.6248014	-0.636497221	-0.735018984	-0.684209946	-0.590913998	-0.590913998	-0.525433406	-0.635847765	-0.728845473	-0.58489349	-0.381318626	-0.608746272	-0.597810426	-0.411014967	-0.74308476	-0.725522696	-0.608830559	-0.671584167	-0.658444845	-0.511314113	-0.676673193	-0.729391869	0.276841064	-0.018681247	-0.111223469	0.93612305	-0.082407244	0.119729937	0.061131917	0.020331204	-0.011796911	-0.071170061	-0.049817196	0.037763177	-0.079410737	-0.048834036	-0.033566581	-0.486087231	-0.486087231	-0.563989612	-0.568984777	-0.699908542	-0.582502255	-0.373077661	-0.653854571	-0.622180769	-0.482516996	-0.701587646	-0.644020774	-0.661405728	-0.591290006	-0.585607823	-0.539488403	-0.670852679	-0.743855616
159	9	WALKING_UPSTAIRS	-0.440822092	-0.400797952	-0.503462658	-0.965664383	-0.950136805	-0.913445362	-0.457293154	-0.520925212	-0.714802095	-0.567987052	-0.64745236	-0.506798369	-0.671066286	-0.74655683	-0.689922302	-0.469296407	-0.469296407	-0.493089789	-0.581245971	-0.749436952	-0.430008292	-0.417459319	-0.50273574	-0.455155613	-0.520887508	-0.736873189	-0.589776835	-0.650322948	-0.546649395	-0.563611307	-0.498703766	-0.623064471	-0.774941472	0.27863027	-0.015829162	-0.098923604	0.738284993	0.138358203	-0.007121652	0.137988253	-0.030050627	-0.046727973	-0.07584691	-0.070844194	0.114194672	-0.107796919	-0.055919568	-0.072572165	-0.387061099	-0.387061099	-0.51866572	-0.455360569	-0.709417996	-0.471567182	-0.445573789	-0.579971322	-0.507485959	-0.552191291	-0.691454612	-0.5109913	-0.64976329	-0.535471927	-0.4530038	-0.491184906	-0.629225353	-0.743992212
160	10	WALKING_UPSTAIRS	-0.538374526	-0.579303752	-0.367965773	-0.935285666	-0.907141146	-0.84108528	-0.568875799	-0.73238421	-0.735302021	-0.61590687	-0.564646083	-0.552595272	-0.752485045	-0.766741248	-0.743006311	-0.4681236	-0.4681236	-0.611130781	-0.612356149	-0.775980082	-0.533243866	-0.588930036	-0.348389591	-0.557603029	-0.745064708	-0.756487268	-0.632387331	-0.538896446	-0.585473899	-0.542110705	-0.616625587	-0.646183927	-0.794142464	0.241706818	-0.024933312	-0.077660723	0.865059879	-0.029105785	-0.103941667	0.059484251	0.018686346	0.011057454	-0.103326248	-0.060050412	0.137613681	-0.08451638	-0.036300108	-0.034784334	-0.454532807	-0.454532807	-0.633809485	-0.455291519	-0.759889474	-0.556154451	-0.622165141	-0.512809825	-0.619219	-0.73863034	-0.712770546	-0.574030311	-0.623845589	-0.583925121	-0.494092483	-0.609943422	-0.666308338	-0.775260612
